4507-16021-0054, F, known, 4.3, /home/xks/dataset/librispeech/test-clean//4507/16021/4507-16021-0054.wav
5142-36377-0025, F, known, 11.9, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0025.wav
5142-36377-0019, F, known, 2.4, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0019.wav
5142-36377-0000, F, known, 3.4, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0000.wav
5142-36377-0013, F, known, 6.6, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0013.wav
5142-36377-0016, F, known, 2.8, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0016.wav
5142-36377-0012, F, known, 2.7, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0012.wav
5142-36377-0007, F, known, 6.2, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0007.wav
5142-36377-0003, F, known, 3.9, /home/xks/dataset/librispeech/test-clean//5142/36377/5142-36377-0003.wav
5142-36600-0001, F, known, 20.2, /home/xks/dataset/librispeech/test-clean//5142/36600/5142-36600-0001.wav
5142-36600-0000, F, known, 2.5, /home/xks/dataset/librispeech/test-clean//5142/36600/5142-36600-0000.wav
5142-36586-0004, F, known, 3.6, /home/xks/dataset/librispeech/test-clean//5142/36586/5142-36586-0004.wav
5142-36586-0000, F, known, 3.6, /home/xks/dataset/librispeech/test-clean//5142/36586/5142-36586-0000.wav
5142-36586-0002, F, known, 2.3, /home/xks/dataset/librispeech/test-clean//5142/36586/5142-36586-0002.wav
5142-36586-0001, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/36586/5142-36586-0001.wav
5142-36586-0003, F, known, 5.1, /home/xks/dataset/librispeech/test-clean//5142/36586/5142-36586-0003.wav
5142-33396-0035, F, known, 3.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0035.wav
5142-33396-0050, F, known, 2.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0050.wav
5142-33396-0005, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0005.wav
5142-33396-0048, F, known, 4.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0048.wav
5142-33396-0041, F, known, 2.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0041.wav
5142-33396-0034, F, known, 6.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0034.wav
5142-33396-0042, F, known, 6.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0042.wav
5142-33396-0029, F, known, 2.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0029.wav
5142-33396-0022, F, known, 4.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0022.wav
5142-33396-0016, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0016.wav
5142-33396-0059, F, known, 5.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0059.wav
5142-33396-0001, F, known, 5.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0001.wav
5142-33396-0036, F, known, 4.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0036.wav
5142-33396-0000, F, known, 2.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0000.wav
5142-33396-0044, F, known, 4.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0044.wav
5142-33396-0061, F, known, 2.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0061.wav
5142-33396-0055, F, known, 2.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0055.wav
5142-33396-0060, F, known, 2.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0060.wav
5142-33396-0047, F, known, 2.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0047.wav
5142-33396-0064, F, known, 3.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0064.wav
5142-33396-0063, F, known, 2.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0063.wav
5142-33396-0027, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0027.wav
5142-33396-0030, F, known, 2.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0030.wav
5142-33396-0057, F, known, 3.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0057.wav
5142-33396-0025, F, known, 3.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0025.wav
5142-33396-0014, F, known, 3.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0014.wav
5142-33396-0028, F, known, 3.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0028.wav
5142-33396-0012, F, known, 4.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0012.wav
5142-33396-0010, F, known, 3.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0010.wav
5142-33396-0019, F, known, 5.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0019.wav
5142-33396-0006, F, known, 6.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0006.wav
5142-33396-0023, F, known, 3.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0023.wav
5142-33396-0024, F, known, 5.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0024.wav
5142-33396-0065, F, known, 5.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0065.wav
5142-33396-0033, F, known, 5.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0033.wav
5142-33396-0051, F, known, 5.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0051.wav
5142-33396-0052, F, known, 5.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0052.wav
5142-33396-0053, F, known, 3.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0053.wav
5142-33396-0054, F, known, 5.7, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0054.wav
5142-33396-0026, F, known, 3.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0026.wav
5142-33396-0032, F, known, 9.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0032.wav
5142-33396-0018, F, known, 3.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0018.wav
5142-33396-0045, F, known, 2.4, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0045.wav
5142-33396-0062, F, known, 2.9, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0062.wav
5142-33396-0002, F, known, 3.7, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0002.wav
5142-33396-0043, F, known, 3.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0043.wav
5142-33396-0011, F, known, 3.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0011.wav
5142-33396-0017, F, known, 2.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0017.wav
5142-33396-0037, F, known, 3.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0037.wav
5142-33396-0020, F, known, 3.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0020.wav
5142-33396-0007, F, known, 5.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0007.wav
5142-33396-0058, F, known, 3.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0058.wav
5142-33396-0068, F, known, 4.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0068.wav
5142-33396-0004, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0004.wav
5142-33396-0015, F, known, 4.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0015.wav
5142-33396-0013, F, known, 2.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0013.wav
5142-33396-0009, F, known, 3.4, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0009.wav
5142-33396-0038, F, known, 4.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0038.wav
5142-33396-0040, F, known, 2.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0040.wav
5142-33396-0039, F, known, 2.0, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0039.wav
5142-33396-0056, F, known, 3.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0056.wav
5142-33396-0003, F, known, 3.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0003.wav
5142-33396-0066, F, known, 2.2, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0066.wav
5142-33396-0031, F, known, 7.8, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0031.wav
5142-33396-0008, F, known, 2.1, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0008.wav
5142-33396-0049, F, known, 3.3, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0049.wav
5142-33396-0046, F, known, 3.7, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0046.wav
5142-33396-0021, F, known, 3.5, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0021.wav
5142-33396-0067, F, known, 5.6, /home/xks/dataset/librispeech/test-clean//5142/33396/5142-33396-0067.wav
3575-170457-0003, F, unknown, 7.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0003.wav
3575-170457-0044, F, unknown, 9.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0044.wav
3575-170457-0043, F, unknown, 19.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0043.wav
3575-170457-0039, F, unknown, 12.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0039.wav
3575-170457-0005, F, unknown, 7.3, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0005.wav
3575-170457-0048, F, unknown, 5.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0048.wav
3575-170457-0033, F, unknown, 8.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0033.wav
3575-170457-0037, F, unknown, 14.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0037.wav
3575-170457-0016, F, unknown, 1.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0016.wav
3575-170457-0011, F, unknown, 7.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0011.wav
3575-170457-0038, F, unknown, 11.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0038.wav
3575-170457-0000, F, unknown, 8.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0000.wav
3575-170457-0007, F, unknown, 7.8, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0007.wav
3575-170457-0050, F, unknown, 6.4, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0050.wav
3575-170457-0021, F, unknown, 4.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0021.wav
3575-170457-0036, F, unknown, 28.3, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0036.wav
3575-170457-0024, F, unknown, 12.3, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0024.wav
3575-170457-0029, F, unknown, 6.1, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0029.wav
3575-170457-0014, F, unknown, 6.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0014.wav
3575-170457-0028, F, unknown, 5.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0028.wav
3575-170457-0017, F, unknown, 12.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0017.wav
3575-170457-0052, F, unknown, 3.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0052.wav
3575-170457-0055, F, unknown, 11.8, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0055.wav
3575-170457-0002, F, unknown, 2.1, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0002.wav
3575-170457-0006, F, unknown, 8.3, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0006.wav
3575-170457-0051, F, unknown, 4.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0051.wav
3575-170457-0023, F, unknown, 9.1, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0023.wav
3575-170457-0035, F, unknown, 9.4, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0035.wav
3575-170457-0046, F, unknown, 25.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0046.wav
3575-170457-0049, F, unknown, 2.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0049.wav
3575-170457-0031, F, unknown, 4.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0031.wav
3575-170457-0034, F, unknown, 3.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0034.wav
3575-170457-0041, F, unknown, 14.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0041.wav
3575-170457-0056, F, unknown, 3.4, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0056.wav
3575-170457-0032, F, unknown, 3.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0032.wav
3575-170457-0027, F, unknown, 4.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0027.wav
3575-170457-0015, F, unknown, 14.4, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0015.wav
3575-170457-0001, F, unknown, 3.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0001.wav
3575-170457-0047, F, unknown, 6.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0047.wav
3575-170457-0019, F, unknown, 6.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0019.wav
3575-170457-0012, F, unknown, 5.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0012.wav
3575-170457-0026, F, unknown, 16.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0026.wav
3575-170457-0008, F, unknown, 13.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0008.wav
3575-170457-0054, F, unknown, 8.0, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0054.wav
3575-170457-0018, F, unknown, 2.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0018.wav
3575-170457-0010, F, unknown, 4.8, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0010.wav
3575-170457-0004, F, unknown, 3.1, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0004.wav
3575-170457-0042, F, unknown, 12.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0042.wav
3575-170457-0013, F, unknown, 9.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0013.wav
3575-170457-0045, F, unknown, 6.5, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0045.wav
3575-170457-0022, F, unknown, 5.8, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0022.wav
3575-170457-0030, F, unknown, 8.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0030.wav
3575-170457-0025, F, unknown, 9.2, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0025.wav
3575-170457-0020, F, unknown, 8.6, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0020.wav
3575-170457-0009, F, unknown, 6.7, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0009.wav
3575-170457-0040, F, unknown, 6.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0040.wav
3575-170457-0053, F, unknown, 11.9, /home/xks/dataset/librispeech/test-clean//3575/170457/3575-170457-0053.wav
237-126133-0025, F, unknown, 3.8, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0025.wav
237-126133-0023, F, unknown, 6.7, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0023.wav
237-126133-0018, F, unknown, 4.1, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0018.wav
237-126133-0020, F, unknown, 2.2, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0020.wav
237-126133-0010, F, unknown, 6.2, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0010.wav
237-126133-0002, F, unknown, 8.9, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0002.wav
237-126133-0019, F, unknown, 7.1, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0019.wav
237-126133-0008, F, unknown, 3.9, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0008.wav
237-126133-0021, F, unknown, 4.4, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0021.wav
237-126133-0017, F, unknown, 6.2, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0017.wav
237-126133-0001, F, unknown, 12.0, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0001.wav
237-126133-0005, F, unknown, 6.5, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0005.wav
237-126133-0007, F, unknown, 8.7, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0007.wav
237-126133-0014, F, unknown, 6.8, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0014.wav
237-126133-0011, F, unknown, 6.7, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0011.wav
237-126133-0024, F, unknown, 9.7, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0024.wav
237-126133-0012, F, unknown, 4.5, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0012.wav
237-126133-0003, F, unknown, 6.6, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0003.wav
237-126133-0000, F, unknown, 13.3, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0000.wav
237-126133-0009, F, unknown, 4.0, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0009.wav
237-126133-0004, F, unknown, 3.3, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0004.wav
237-126133-0022, F, unknown, 5.0, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0022.wav
237-126133-0013, F, unknown, 6.8, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0013.wav
237-126133-0015, F, unknown, 9.3, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0015.wav
237-126133-0016, F, unknown, 4.2, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0016.wav
237-126133-0006, F, unknown, 6.2, /home/xks/dataset/librispeech/test-clean//237/126133/237-126133-0006.wav
237-134493-0017, F, unknown, 9.1, /home/xks/dataset/librispeech/test-clean//237/134493/237-134493-0017.wav
237-134493-0005, F, unknown, 10.9, /home/xks/dataset/librispeech/test-clean//237/134493/237-134493-0005.wav
